Line;Time;Floating Point Input 1;Floating Point Input 2;Floating Point Input 3;Floating Point Input 4;Floating Point Input 5;
1971;1.97;-0.193549;-0.967747;0.806451;-1.19355;0.193549;
1972;1.971;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
1973;1.972;-0.181206;-0.906029;0.818794;-1.18121;0.181206;
1974;1.973;-0.175023;-0.875115;0.824977;-1.17502;0.175023;
1975;1.974;-0.168833;-0.844167;0.831167;-1.16883;0.168833;
1976;1.975;-0.162637;-0.813186;0.837363;-1.16264;0.162637;
1977;1.976;-0.156434;-0.782172;0.843566;-1.15643;0.156434;
1978;1.977;-0.150226;-0.751128;0.849774;-1.15023;0.150226;
1979;1.978;-0.144011;-0.720054;0.855989;-1.14401;0.144011;
1980;1.979;-0.13779;-0.688951;0.86221;-1.13779;0.13779;
1981;1.98;-0.131564;-0.657822;0.868436;-1.13156;0.131564;
1982;1.981;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
1983;1.982;-0.119097;-0.595486;0.880903;-1.1191;0.119097;
1984;1.983;-0.112856;-0.564282;0.887144;-1.11286;0.112856;
1985;1.984;-0.106611;-0.533056;0.893389;-1.10661;0.106611;
1986;1.985;-0.100362;-0.501809;0.899638;-1.10036;0.100362;
1987;1.986;-0.0941083;-0.470542;0.905892;-1.09411;0.0941083;
1988;1.987;-0.0878512;-0.439256;0.912149;-1.08785;0.0878512;
1989;1.988;-0.0815906;-0.407953;0.918409;-1.08159;0.0815906;
1990;1.989;-0.0753268;-0.376634;0.924673;-1.07533;0.0753268;
1991;1.99;-0.06906;-0.3453;0.93094;-1.06906;0.06906;
1992;1.991;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
1993;1.992;-0.0565185;-0.282593;0.943481;-1.05652;0.0565185;
1994;1.993;-0.0502443;-0.251222;0.949756;-1.05024;0.0502443;
1995;1.994;-0.0439681;-0.219841;0.956032;-1.04397;0.0439681;
1996;1.995;-0.0376902;-0.188451;0.96231;-1.03769;0.0376902;
1997;1.996;-0.0314108;-0.157054;0.968589;-1.03141;0.0314108;
1998;1.997;-0.0251301;-0.12565;0.97487;-1.02513;0.0251301;
1999;1.998;-0.0188484;-0.0942422;0.981152;-1.01885;0.0188484;
2000;1.999;-0.012566;-0.0628302;0.987434;-1.01257;0.012566;
2001;2;-0.00628314;-0.0314157;0.993717;-1.00628;0.00628314;
2002;2.001;0;0;1;-1;0;
